id,incident_id,operator_id,region_id,raw_data_id,title,description,status,severity,start_time,end_time,estimated_fix_time,location,latitude,longitude,affected_services,created_at,updated_at,place
4549,INCSE0557098,1,4,,"{""sv"": ""INCSE0557098"", ""en"": ""INCSE0557098""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-04-14T07:42:19+01:00,2026-04-16 00:11:57.916124,2026-04-15T07:42:20+01:00,Uppsala län,59.84688439323023,17.63305664307661,"[""4g""]",2026-04-14T07:49:36.768193,2026-04-16 00:11:57.916124,
4550,34707385,3,11,18339,"{""sv"": ""34707385"", ""en"": ""34707385""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 07:15:00.000000,2026-04-14 19:00:00.000000,2026-04-14 12:00:00.000000,Hallands län,56.88047308706169,12.808312353417344,"[""4g"", ""5g""]",2026-04-14 05:55:06,2026-04-14 19:12:07.899053,
4551,34707876,3,10,20643,"{""sv"": ""34707876"", ""en"": ""34707876""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 08:36:00.000000,2026-04-17 00:00:00.000000,2026-04-14 13:00:00.000000,Blekinge län,56.141231990507784,15.529430293589504,"[""4g"", ""5g""]",2026-04-14 06:55:03,2026-04-17 00:07:24.519636,
4552,34707508,3,15,17923,"{""sv"": ""34707508"", ""en"": ""34707508""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 07:11:00.000000,2026-04-14 12:11:57.704044,2026-04-14 12:00:00.000000,Dalarnas län,60.6743593698965,15.105474012712246,"[""4g"", ""5g""]",2026-04-14 06:55:03,2026-04-14 12:11:57.704044,
4553,34707511,3,19,18299,"{""sv"": ""34707511"", ""en"": ""34707511""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 08:10:00.000000,2026-04-14 19:00:00.000000,2026-04-14 13:00:00.000000,Västerbottens län,64.73783533056584,18.092510535740182,"[""4g"", ""5g""]",2026-04-14 06:55:03,2026-04-14 19:12:07.899053,
4554,INCSE0557220,1,19,,"{""sv"": ""INCSE0557220"", ""en"": ""INCSE0557220""}","{""sv"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster."", ""en"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster.""}",resolved,medium,2026-04-14T09:33:24+01:00,2026-04-22 14:00:14.778431,2026-04-18T12:33:24+01:00,Västerbottens län,64.9113161588031,16.38061523665372,"[""4g""]",2026-04-14T09:49:36.856608,2026-04-22 14:00:14.778431,
4555,34708671,3,16,18004,"{""sv"": ""34708671"", ""en"": ""34708671""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 06:39:00.000000,2026-04-14 13:48:00.000000,2026-04-14 13:48:00.000000,Gävleborgs län,60.96279467945489,15.998053973159909,"[""4g"", ""5g""]",2026-04-14 07:55:06,2026-04-14 13:55:46.834829,
4556,34708742,3,4,17993,"{""sv"": ""34708742"", ""en"": ""34708742""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 08:49:00.000000,2026-04-14 13:11:58.234011,2026-04-14 13:00:00.000000,Uppsala län,59.88234578598817,17.67596933283989,"[""4g"", ""5g""]",2026-04-14 07:55:06,2026-04-14 13:11:58.234011,
4557,INCSE0557336,1,20,,"{""sv"": ""INCSE0557336"", ""en"": ""INCSE0557336""}","{""sv"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster."", ""en"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster.""}",resolved,medium,2026-04-14T10:33:32+01:00,2026-04-16 00:11:57.916124,2026-04-15T10:34:56+01:00,Norrbottens län,65.53173978759091,19.6517944363316,"[""4g""]",2026-04-14T10:49:37.070070,2026-04-16 00:11:57.916124,
4558,34708887,3,6,18062,"{""sv"": ""34708887"", ""en"": ""34708887""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 10:03:00.000000,2026-04-14 15:00:00.000000,2026-04-14 15:00:00.000000,Jönköpings län,57.74432584904434,14.12695817105616,"[""4g"", ""5g""]",2026-04-14 08:55:45,2026-04-14 15:12:03.647969,
4559,34709320,3,7,18039,"{""sv"": ""34709320"", ""en"": ""34709320""}","{""sv"": ""Underh\u00e5llsarbete"", ""en"": ""maintenance work""}",resolved,medium,2026-04-14 10:32:00.000000,2026-04-14 15:12:03.647969,2026-04-14 15:00:00.000000,Kronobergs län,56.88076160662362,14.865100984387023,"[""4g"", ""5g""]",2026-04-14 08:55:45,2026-04-14 15:12:03.647969,
4560,34709573,3,13,18067,"{""sv"": ""34709573"", ""en"": ""34709573""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 07:40:00.000000,2026-04-14 14:48:00.000000,2026-04-14 14:48:00.000000,Örebro län,59.24620789490151,15.262527863009359,"[""4g"", ""5g""]",2026-04-14 08:55:45,2026-04-14 14:55:55.983991,
4561,34709674,3,6,18247,"{""sv"": ""34709674"", ""en"": ""34709674""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 10:53:00.000000,2026-04-15 00:00:00.000000,2026-04-14 15:00:00.000000,Jönköpings län,57.744927812769724,14.220248595288837,"[""4g"", ""5g""]",2026-04-14 09:11:48,2026-04-15 00:11:50.862800,
4562,INCSE0557335,1,1,21795,"{""sv"": ""INCSE0557335"", ""en"": ""INCSE0557335""}","{""sv"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster."", ""en"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster.""}",resolved,medium,2026-04-14T10:33:31+01:00,2026-04-28 10:43:51.000000,2026-04-28T10:43:51+01:00,Stockholms län,59.28272031907975,18.014831545477477,"[""4g""]",2026-04-14T11:49:39.519329,2026-04-28 11:33:22.231008,
4563,INCSE0557312,1,21,,"{""sv"": ""INCSE0557312"", ""en"": ""INCSE0557312""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-04-14T10:14:36+01:00,2026-04-16 00:11:57.916124,2026-04-15T10:22:03+01:00,Södermanlands län,59.476476451126615,16.953277590250526,"[""4g""]",2026-04-14T11:49:39.519329,2026-04-16 00:11:57.916124,
4564,34709998,3,19,18275,"{""sv"": ""34709998"", ""en"": ""34709998""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 11:14:00.000000,2026-04-14 16:00:00.000000,2026-04-14 16:00:00.000000,Västerbottens län,64.7618550365457,18.082450170134223,"[""4g"", ""5g""]",2026-04-14 09:55:38,2026-04-14 16:11:59.043337,
4565,34710369,3,17,18178,"{""sv"": ""34710369"", ""en"": ""34710369""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 11:39:00.000000,2026-04-14 16:00:00.000000,2026-04-14 16:00:00.000000,Västernorrlands län,62.62401014100752,17.946546363682785,"[""4g"", ""5g""]",2026-04-14 09:55:38,2026-04-14 16:11:59.043337,
4566,INCSE0557477,1,4,,"{""sv"": ""INCSE0557477"", ""en"": ""INCSE0557477""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-04-14T12:29:24+01:00,2026-04-16 00:11:57.916124,2026-04-15T12:27:40+01:00,Uppsala län,59.721099934998136,17.755279543486395,"[""4g""]",2026-04-14T12:49:37.489090,2026-04-16 00:11:57.916124,
4567,34708423,3,2,18157,"{""sv"": ""34708423"", ""en"": ""34708423""}","{""sv"": ""Underh\u00e5llsarbete"", ""en"": ""maintenance work""}",resolved,medium,2026-04-14 09:36:00.000000,2026-04-14 14:11:58.882554,2026-04-14 14:00:00.000000,Västra Götalands län,57.965013585073756,13.027415900559152,"[""4g"", ""5g""]",2026-04-14 11:12:02,2026-04-14 14:11:58.882554,
4568,INCSE0557562,1,1,,"{""sv"": ""INCSE0557562"", ""en"": ""INCSE0557562""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-04-14T13:37:20+01:00,2026-04-16 00:11:57.916124,2026-04-15T13:35:58+01:00,Stockholms län,59.2132029247276,18.402099611939075,"[""4g""]",2026-04-14T13:49:37.890606,2026-04-16 00:11:57.916124,
4569,34710105,3,15,18209,"{""sv"": ""34710105"", ""en"": ""34710105""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 10:27:00.000000,2026-04-14 15:00:00.000000,2026-04-14 15:00:00.000000,Dalarnas län,60.69713161982225,15.103232466349242,"[""4g"", ""5g""]",2026-04-14 12:11:57,2026-04-14 15:12:03.647969,
4570,34711751,3,15,18308,"{""sv"": ""34711751"", ""en"": ""34711751""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 12:45:00.000000,2026-04-14 17:00:00.000000,2026-04-14 17:00:00.000000,Dalarnas län,60.66827370002265,15.066404053944012,"[""4g"", ""5g""]",2026-04-14 12:11:57,2026-04-14 17:11:58.620377,
4571,34711341,3,15,18186,"{""sv"": ""34711341"", ""en"": ""34711341""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 09:51:00.000000,2026-04-14 17:55:19.512441,2026-04-14 17:15:00.000000,Dalarnas län,60.704230160330404,15.09534947593586,"[""4g"", ""5g""]",2026-04-14 12:11:57,2026-04-14 17:55:19.512441,
4572,34710593,3,2,19583,"{""sv"": ""34710593"", ""en"": ""34710593""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 11:51:00.000000,2026-04-15 19:00:00.000000,2026-04-14 17:00:00.000000,Västra Götalands län,57.96313432621081,13.051031419142461,"[""4g"", ""5g""]",2026-04-14 12:11:57,2026-04-15 19:11:28.698769,
4573,INCSE0557636,1,1,,"{""sv"": ""INCSE0557636"", ""en"": ""INCSE0557636""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-04-14T14:43:29+01:00,2026-04-16 00:11:57.916124,2026-04-15T14:41:00+01:00,Stockholms län,59.34579501038544,17.928314211480448,"[""4g""]",2026-04-14T14:49:37.129523,2026-04-16 00:11:57.916124,
4574,34712519,3,11,18241,"{""sv"": ""34712519"", ""en"": ""34712519""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 14:51:00.000000,2026-04-14 19:12:07.899053,2026-04-14 19:00:00.000000,Hallands län,56.91428878792002,12.79943293722075,"[""4g"", ""5g""]",2026-04-14 13:11:58,2026-04-14 19:12:07.899053,
4575,34712518,3,11,18242,"{""sv"": ""34712518"", ""en"": ""34712518""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 14:51:00.000000,2026-04-14 19:12:07.899053,2026-04-14 19:00:00.000000,Hallands län,56.8787871946294,12.854120117949792,"[""4g"", ""5g""]",2026-04-14 13:11:58,2026-04-14 19:12:07.899053,
4576,INCSE0557678,1,1,,"{""sv"": ""INCSE0557678"", ""en"": ""INCSE0557678""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-04-14T15:41:20+01:00,2026-04-16 00:11:57.916124,2026-04-15T15:38:50+01:00,Stockholms län,59.19773535722243,18.164520266199926,"[""4g""]",2026-04-14T15:49:41.191435,2026-04-16 00:11:57.916124,
4577,34713251,3,19,22028,"{""sv"": ""34713251"", ""en"": ""34713251""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 15:44:00.000000,2026-04-23 14:00:00.000000,2026-04-14 20:00:00.000000,Västerbottens län,64.71869942089097,17.99860087151331,"[""4g"", ""5g""]",2026-04-14 13:55:46,2026-04-23 14:33:09.681687,
4578,34713276,3,19,19211,"{""sv"": ""34713276"", ""en"": ""34713276""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 15:49:00.000000,2026-04-15 16:00:00.000000,2026-04-14 20:00:00.000000,Västerbottens län,64.73400232031035,18.088099644817078,"[""4g"", ""5g""]",2026-04-14 14:11:58,2026-04-15 16:11:44.322797,
4579,INCSE0557146,1,1,,"{""sv"": ""INCSE0557146"", ""en"": ""INCSE0557146""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-04-14T16:02:19+01:00,2026-04-16 00:11:57.916124,2026-04-15T16:00:00+01:00,Stockholms län,59.31427229107263,18.03817749274908,"[""4g""]",2026-04-14T16:49:37.229739,2026-04-16 00:11:57.916124,
4580,34713497,3,12,18324,"{""sv"": ""34713497"", ""en"": ""34713497""}","{""sv"": ""Underh\u00e5llsarbete"", ""en"": ""maintenance work""}",resolved,medium,2026-04-14 16:10:00.000000,2026-04-14 21:55:39.419932,2026-04-14 21:00:00.000000,Värmlands län,59.363151878911914,13.513506275731302,"[""4g"", ""5g""]",2026-04-14 14:55:55,2026-04-14 21:55:39.419932,
4581,34713514,3,12,18325,"{""sv"": ""34713514"", ""en"": ""34713514""}","{""sv"": ""Underh\u00e5llsarbete"", ""en"": ""maintenance work""}",resolved,medium,2026-04-14 16:14:00.000000,2026-04-14 21:55:39.419932,2026-04-14 21:00:00.000000,Värmlands län,59.39473302553438,13.49604315539578,"[""4g"", ""5g""]",2026-04-14 14:55:55,2026-04-14 21:55:39.419932,
4582,34713325,3,1,18469,"{""sv"": ""34713325"", ""en"": ""34713325""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-05 04:47:00.000000,2026-04-14 20:00:00.000000,2026-04-14 20:00:00.000000,Stockholms län,59.34879894832667,18.018588446823877,"[""4g"", ""5g""]",2026-04-14 15:12:03,2026-04-14 20:12:08.096453,
4583,INCSE0557379,1,2,,"{""sv"": ""INCSE0557379"", ""en"": ""INCSE0557379""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-04-14T11:02:21+01:00,2026-04-23 00:49:51.686296,2026-04-22T11:30:26+01:00,Västra Götalands län,57.71808556442178,12.076721193090219,"[""4g""]",2026-04-14T19:49:39.437846,2026-04-23 00:49:51.686296,
4584,34714371,3,1,19390,"{""sv"": ""34714371"", ""en"": ""34714371""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 17:57:00.000000,2026-04-15 18:00:00.000000,2026-04-14 22:00:00.000000,Stockholms län,59.3552008108463,18.038253367077807,"[""4g"", ""5g""]",2026-04-14 18:12:05,2026-04-15 18:11:30.031751,
4585,34714459,3,15,18580,"{""sv"": ""34714459"", ""en"": ""34714459""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 09:51:00.000000,2026-04-14 22:21:00.000000,2026-04-14 22:21:00.000000,Dalarnas län,60.6708105443999,15.106575760002654,"[""4g"", ""5g""]",2026-04-14 19:12:07,2026-04-14 22:56:41.459309,
4586,34714474,3,1,18546,"{""sv"": ""34714474"", ""en"": ""34714474""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 14:53:00.000000,2026-04-14 22:56:41.459309,2026-04-14 22:47:00.000000,Stockholms län,59.29518446095375,18.076333181387334,"[""4g"", ""5g""]",2026-04-14 19:12:07,2026-04-14 22:56:41.459309,
4587,34714419,3,16,18559,"{""sv"": ""34714419"", ""en"": ""34714419""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 20:23:00.000000,2026-04-15 01:11:46.937979,2026-04-15 01:00:00.000000,Gävleborgs län,61.02070403807029,16.00564393164912,"[""4g"", ""5g""]",2026-04-14 19:55:37,2026-04-15 01:11:46.937979,
4588,34714422,3,18,18638,"{""sv"": ""34714422"", ""en"": ""34714422""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 21:26:00.000000,2026-04-15 02:00:00.000000,2026-04-15 02:00:00.000000,Jämtlands län,63.14034363975025,14.684460367610296,"[""4g"", ""5g""]",2026-04-14 19:55:37,2026-04-15 02:11:34.435749,
4589,34714423,3,18,18639,"{""sv"": ""34714423"", ""en"": ""34714423""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 21:26:00.000000,2026-04-15 02:00:00.000000,2026-04-15 02:00:00.000000,Jämtlands län,63.21094548882676,14.599116496697855,"[""4g"", ""5g""]",2026-04-14 19:55:37,2026-04-15 02:11:34.435749,
4590,INCSE0557855,1,1,,"{""sv"": ""INCSE0557855"", ""en"": ""INCSE0557855""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-04-14T21:49:15+01:00,2026-04-16 00:11:57.916124,2026-04-15T21:46:57+01:00,Stockholms län,59.319177746030554,18.06289673103138,"[""4g""]",2026-04-14T22:06:04.180718,2026-04-16 00:11:57.916124,
4591,34714424,3,15,18582,"{""sv"": ""34714424"", ""en"": ""34714424""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 14:53:00.000000,2026-04-15 01:55:44.037006,2026-04-15 01:37:00.000000,Dalarnas län,60.67342894658395,15.043026927502536,"[""4g"", ""5g""]",2026-04-14 20:12:07,2026-04-15 01:55:44.037006,
4592,34714545,3,1,19340,"{""sv"": ""34714545"", ""en"": ""34714545""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-05 04:40:00.000000,2026-04-15 14:00:00.000000,2026-04-15 01:51:00.000000,Stockholms län,59.324022112116744,18.037787073304404,"[""4g"", ""5g""]",2026-04-14 20:12:07,2026-04-15 14:11:57.410591,
4593,INCSE0558000,1,1,,"{""sv"": ""INCSE0558000"", ""en"": ""INCSE0558000""}","{""sv"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster."", ""en"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster.""}",resolved,medium,2026-04-15T00:27:12+01:00,2026-04-17 00:07:24.519636,2026-04-16T00:27:36+01:00,Stockholms län,59.301070317859526,18.09095611444716,"[""4g""]",2026-04-15T00:49:36.987808,2026-04-17 00:07:24.519636,
4594,INCSE0558041,1,1,,"{""sv"": ""INCSE0558041"", ""en"": ""INCSE0558041""}","{""sv"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster."", ""en"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster.""}",resolved,medium,2026-04-15T00:28:40+01:00,2026-04-17 00:07:24.519636,2026-04-16T00:28:42+01:00,Stockholms län,59.34891549111134,18.03442244924716,"[""4g""]",2026-04-15T00:49:36.987808,2026-04-17 00:07:24.519636,
